approval_id,sandbox_table,provider_id,botanical_name,common_name,species_id,approval_status,target_action,attribute_name,attribute_value,evidence_confidence,source_url,supplier_status,product_url,mowability_score,reviewer,review_date,review_notes,candidate_status,vancouver_eligibility_status,product_category,candidate_reason,sandbox_review_status,sandbox_notes
PA-DRAFT-1794,supplier_availability.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,,,Pending review,https://satinflower.ca/products/allium-amplectens,available,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Draft supplier row; approve only with the species decision.,,,,,,
PA-DRAFT-1795,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,product title,Allium amplectens (Slimleaf Onion),Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1796,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,product type,plant,Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1797,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,tags,"BLOOMTIME_Apr-Jun, FEATURE_attracts bees, FEATURE_attracts pollinators, FEATURE_deer-resistant, FEATURE_edible, FORM_forb, HABIT_bulb, HABIT_perennial, HABITAT_meadow, HABITAT_vernal pool, HEIGHT_up to 0.5 m, LIGHT_sun, SEED SOWING TIME_fall, SOIL_wet winter & dry summer",Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1798,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,provider observation type,product_title,Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1799,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,description,"This native onion grows in specialized habitats that are seasonally wet but dry completely in the summer. Treat with care as this is one of our plants that is less common in the wild. In the garden, plant in soils that have winter moisture to enjoy pink pollinator-friendly blooms.",Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1800,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,plant details habitat,R ocky bluffs and meadows,Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1801,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,plant details light,Full sun,Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1802,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,plant details moisture,Wet winter and dry summer,Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1803,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,plant details height,10 – 30 cm,Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1804,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,plant details flowering,May to June,Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1805,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,plant details habit,Perennial forb from bulb,Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1806,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,plant details feature,"Deer-resistant, pollinator-friendly",Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1807,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,plant details companion plants,"Common Camas , California Oatgrass , Barestem Desert-parsley , Pacific Woodrush , Few-flowered Shootingstar , Self-heal , Fool's Onion , Western Rush",Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1808,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,seed details seeds packet,248,Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1809,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,seed details seeds gram,774,Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1810,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,seed details seeds square meter,600,Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1811,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,seed details square meters gram,1.3,Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1812,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,seed details cost gram,$8.00 (when purchased in bulk; min $25),Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1813,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,seed details sowing time,Sow in fall for spring germination. Cold stratification required.,Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1814,candidate_attributes.csv,PROV-SATIN,Slimleaf onion,,,approved,add_species,seed details seeding info,"Slimleaf Onion requires cold stratification so must be sown in the fall to experience success with this species. When sown in fall, you will see grass-like seedlings in spring. A small spherical bulb forms in year one and the plants divide and grow surprisingly quickly, particularly in rich, moist soils. Expect flowering in year 3.",Pending review,https://satinflower.ca/products/allium-amplectens,,https://satinflower.ca/products/allium-amplectens,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1815,candidate_species.csv,PROV-SATIN,Slough sedge,Carex obnupta,,approved,add_species,,,Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Draft species-level decision; export from the static app after expert review.,,,,,,
PA-DRAFT-1816,supplier_availability.csv,PROV-SATIN,Slough sedge,,,approved,add_species,,,Pending review,https://satinflower.ca/products/carex-obnupta,available,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Draft supplier row; approve only with the species decision.,,,,,,
PA-DRAFT-1817,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,product title,Carex obnupta (Slough Sedge),Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1818,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,product type,plant,Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1819,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,tags,"BLOOMTIME_Apr-Jun, BLOOMTIME_Jul-Sep, Estuary, FEATURE_deer-resistant, FEATURE_evergreen, FEATURE_winter foliage, FEATURE_winter interest, FORM_sedge, HABIT_perennial, HABIT_rhizomatous, HABITAT_forest, HABITAT_meadow, HABITAT_wetland, HABITAT_woodland, HEIGHT_0.5 - 2 m, HEIGHT_up to 0.5 m, LIGHT_part shade, LIGHT_shade, LIGHT_sun, SEED SOWING TIME_fall, SOIL_moist, SOIL_wet",Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1820,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,provider observation type,product_title,Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1821,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,description,"Bold deep-green deer-resistant evergreen foliage makes this a go-to for a variety of wetland, riparian, and moist woodland restoration projects. Spreading by rhizomes, Slough Sedge can weave an understorey below wetland shrubs and wet forest canopies along with other plants that like rich soils. This plant has a wide ecological breadth and can be planted from full sun to full shade.",Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1822,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,plant details habitat,"Swamps, marshes, and meadows",Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1823,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,plant details light,Full sun to shade,Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1824,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,plant details moisture,Moist to wet,Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1825,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,plant details height,30 -120 cm,Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1826,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,plant details flowering,May to July,Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1827,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,plant details habit,Rhizomatous perennial sedge,Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1828,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,plant details feature,"Deer-resistant, evergreen",Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1829,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,plant details companion plants,"Lady Fern , Hedge-nettle , Red-osier Dogwood , Oval-leaved Mirewort , Fringecup , False-lily-of-the-valley",Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1830,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,seed details seeds packet,~301,Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1831,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,seed details seeds gram,"~1,249",Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1832,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,seed details seeds square meter,600,Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-1833,candidate_attributes.csv,PROV-SATIN,Slough sedge,,,approved,add_species,seed details square meters gram,2.1,Pending review,https://satinflower.ca/products/carex-obnupta,,https://satinflower.ca/products/carex-obnupta,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
